id,nomination_type,game_id,user_id,description,theme_id,is_winner
937,0,726,95,"During a holiday visit to sunny Isle Delfino, Mario is arrested for mysterious acts of vandalism perpetrated across the entire island by a shadowy individual that has assumed his identity. After being released from lockup, Mario must use a new water-spraying backpack named F.L.U.D.D. to wash away the harmful sludgy graffiti covering Isle Delfino and liberate the island's guardian Shine Sprites.",35,0
938,0,727,42,"Go on an adventure as U-1, and discover the mystical powers of the Gitaroo in this cult classic music-rhythm game!",35,0
939,0,129,127,Lighthearted and funny Mario RPG where you travel to Beanbean kingdom to retrieve princess Peach's voice that was stolen from the bad witch Cackletta. Full of good times and laugh out loud jokes.,35,1
940,0,728,149,"Set in the desert region of Orre, the player controls Wes, a former member of Team Snagem. Throughout the game, Wes rescues ""Shadow Pokémon""—Pokémon who have had their hearts darkened by Team Cipher, an antagonistic organization—via snagging.",35,0
941,0,309,50,Star Wars: Knights of the Old Republic (KOTOR) is an  RPG video game based on the fictional universe of Star Wars by George Lucas set four thousand years before the films.,35,0
942,0,515,37,"when Mario and Princess Peach get involved in the search for a mystic treasure that holds great fortune, Peach is kidnapped by an alien group called the X-Nauts; Mario sets out to find the treasure and save the princess.",35,0
943,0,729,92,"Feel the kick as you blip the throttle of your favorite Ferrari, and blast across America from coast to coast, on an iconic OutRun soundtrack.",35,0
944,0,353,139,"In your role as a planet, guide cheerfully singing LocoRocos through sidescrolling levels to defeat the invading Moja and restore peace.",35,0
945,0,730,150,"A fun, comfy romp through the Original (and the best) trilogy of Star Wars, retold in classic LEGO style. My childhood, all on one disc.",35,0
946,0,731,151,"In this game the player, whose father works at a robo research company, moves to a new town and shortly after engages in countless epic robo battles!",35,0
947,0,505,34,"Take that! Ace Attorney Phoenix Wright returns in this fantastic follow up. Chock full of quality of life improvements, with writing and zany characters that keep up with the first game, this sequel refines and polishes the amazing base of the original.",35,0
948,0,732,152,"You play as a god worshipped by little eyeball monsters called Patapon, and lead them into rhythmic battle against their enemies, the Zigotons, using war drums you acquire along the way. FEVER!!!",35,0
949,0,733,147,"Ivy the Kiwi? is an action/puzzle game created by yuji naka, creator of Sonic the Hedgehog, that stars a baby bird as she navigates through 2D landscapes.",35,0
950,0,277,137,"Take control of Alex or Nina in this tennis RPG as you work your way up the Royal Academy to become the greatest tennis player in the kingdom, taking on other players and Nintendo legends.",36,0
951,0,734,12,"Set two years after the events of (the amazing) Valkyria Chronicles, take control of Avan Hardins, a young man enrolled in a military academy seeking the truth behind his deceased brother in this unique blend of TRPG with third-person shooter mechanics.",36,0
952,0,735,108,"Play as the bounty hunter Garian in this unique blend of action-adventure and fighting games.  This game features a non-linear narrative  in which the player can end up in one of several different ""parallels"" depending on how quickly they complete the game's opening sequence.",36,0
953,0,736,85,"This hybrid action game has side scrolling levels akin to Ninja Gaiden, driving levels, and shooting levels and is often included in “hidden gem” lists for the NES. ",36,0
954,0,737,102,"A far more charming remake of the NES title Linus Spacehead, this is a fun mash up of a point & click adventure with platforming sections, as well as one or two top down racing bits. Cosmic has crash landed onto the planet Earth. Help him find his way home and get proof he can take with him of this strange and alien planet. My personal favourite Megadrive game.",36,0
955,0,738,11,"The sequel to hit GOTM of the last. This time you can choose from 2 characters with different stories! Also besides fishing, you can also dive in this one. Catch bugs, punch animals, dive, and go fishing in this game.",36,1
956,0,739,139,In this mix of Shmup and Action Adventure you explore dungeons and turn into a spaceship for shmup sequences.,36,0
957,0,740,157,I'd argue this is an RPG/sports title personally,36,1
958,0,532,162,Experience one of the greatest games ever made that barely sold at all due to timing and lack of marketing. The Panzer Dragoon series goes from rail shooter to RPG! Ride on the back of your dragon and fight enemies in semi-turn based battles.,36,0
959,0,485,101,"The most expensive videogame ever developed in its time, Shenmue blends a martial arts revenge story with life simulation elements, minigames and waiting for things to happen. I never said it was still that good at any of those things.",36,0
960,0,741,6,"Tobal 2 is a fighting game with a Quest Mode that turns it into an hybrid RPG. Sleep in inns, use potions, and level up body parts as you fight through 6 dungeons. Character designs by Akira Toriyama at a buttery smooth 60FPS. ",36,0
961,0,742,104,Race! Punch and kick your way to the number one!,36,0
962,0,743,86,"Inazuma Eleven is a role-playing sports game for the Nintendo DS developed and published by Level-5. A great Level-5 RPG that uses football/soccer matches for its ""battle"" system. ",36,0
963,0,372,32,"I'm just here for the Chao Garden, but there are multiple different gameplay and level types depending on the characters you are playing. Fast-paced platforming for Sonic/Shadow, shooting corridors for Tails/Eggman, and action-adventure treasure hunting for Knuckles/Rouge. ",36,0
964,0,744,23,"Embark on an open-world journey in ""Gun"", Neversoft's seamless blend of shooter, RPG, and fighting elements set in the harsh American West. Its captivating narrative, by famed author Randall Jahnson, features voices from Hollywood stalwarts like Thomas Jane, Kris Kristofferson, Lance Henriksen, and Ron Perlman, delivering an unforgettable gaming experience.",36,0
965,0,745,91,"Early on, the player is given the choice between three different game modes, each with unique cutscenes, puzzles to solve and locations to visit: the Team Path, the Wits Path, and the Fists Path. In the Team Path, protagonist Indiana Jones is joined by his partner Sophia Hapgood who will provide support throughout the game.[11] The Wits Path features an abundance of complex puzzles, while the Fists Path focuses heavily on action sequences and fist fighting, the latter of which is completely optional in the other two modes.",36,0
966,0,746,158,Soccer game with RPG elements. Gameplay looks like 2-screens. Bottom screen is your play field showing the players. Top screen follows the player with the ball. Encounters with other players play like a turn-based RPG but matches don't last long. North America release changed the characters. Japan release is in Japanese but has a translation and it is based on a manga/anime. Your main character has a progression as in an RPG and energy points (like mana),36,0
967,0,619,93,"Star in your own 1950s B-Movie in a game which include Adventure, FPS, Flight Sim, Defence/Strategy, and 2d Fighting among others. Investigate a meteor strike and find the local townsfolk acting WEIRD. Try to work out what’s going (clue: it’s giant ants). If you fail, use what you learnt to do better next time (like The Outer Wilds). ",36,0
968,0,747,27,"As a citizen of the kingdom of Bartonia, it's your job to discover why the Undead have begun swarming all over the world of Etheria. In this RPG hybrid you'll be following the story of your character as they rid Etheria of the Undead scourge and save Bartonia, complete sidequests for extra money, experience, items and companions, craft your own weapons and armor, capture monsters for use as mounts or to learn their spells, and even lay siege to neighboring kingdoms in order to add them to your own empire. However, Puzzle Quest is an RPG with a twist. Everything is done (as the name implies) with puzzles.",36,0
969,0,748,122,A fighting/RPG--walk around and fight other people's collectible robot with your robot. Fight to collect experience  and upgrade the parts on your robot.,36,0
970,0,197,161,"The game features a character named Jason who follows his pet frog Fred down a hole in the earth. There he finds a tank and uses it to battle radioactive mutants. The player controls Jason and the tank Sophia the 3rd through eight levels of gameplay to find the whereabouts of Fred and to defeat the mutants and their leader, the Plutonium Boss.",36,0
971,0,749,15,Go from Exploring Dungeons and hacking away at enemies in small arenas to fighting bosses in a full screen fight.,36,0
972,0,183,66,Maken X is a first-person action hack and slash video game where players control a variety of characters wielding a sentient sword dubbed the Maken.,36,0
973,0,750,37,Delve into an alien conspiracy in this Action-adventure/shooter/RPG hybrid with a professional wrestling inspired RPG combat system!,36,0
974,0,751,132,"As Tron, of the Bonne Family of Air Pirates, work to pay off your Father's debt by any means necessary, especially crime!  A prequel and spin-off to Mega Man Legends, The Misadventures of Tron Bonne is a genre blending extravaganza. Steal cargo in puzzle levels, blow up robots in action levels and find hidden treasure in adventure stages, all with different styles of gameplay.  Not to mention the Servbot management which will have you serving lunch, completing target practice and whipping them back into shape if they get too lazy (who knows? sometimes you might just find their special skill)  This thing is content rich and is a fantastic late entry into the PS1 line-up.",36,0
975,0,752,159,"The Adventure of Link is a direct sequel to the original The Legend of Zelda, again involving the protagonist Link, on a quest to save Princess Zelda, who has fallen under a sleeping spell. The game's emphasis on side-scrolling and role-playing elements is a significant departure from its predecessor.",36,0
976,0,168,147,Here players step into the unlucky shoes of a penguin called a Prinny and 999 of his comrades as you slash your way through various Netherworld areas in side-scrolling service to the Demon Lord Etna.,36,0
977,0,753,58,"At one point they were going to make this a sonic game. But it was too good so they made it a game in its own right. Part metroidvania, part RPG, part platformer, this game is a unique blend of genres and one of the best games on the Sega CD. Plus it has animated cutscenes. We have to try this one. ",36,1
978,0,754,160,"One rare Sega saturn game, that was only released in Japan and Europe in a time were people didn't had interest in 2D games, making this game one hidden gem. The game combines platforming with shmup stages. Truly beautiful and surely one of its kind.",36,0
979,0,531,105,Third person adventure! Side-on fighting! FPS! Three types of game in one! Talk about ambitious. Inhabit NPCs and solve some murders. The Davids (Cage and Bowie) want you to play this.,36,0
980,0,755,100,"Ralph was a swordsman, turned into a child by a fell curse. Hop through beautiful platformer stages as Little Ralph, and challenge bosses in an arcade fighting game in his true form.",36,0
981,0,756,129,"Mickey and his friends must compete in several racing tracks. In the village, they can get cool stuff and buy upgrades for their cars and boats. To access a new world, they also need to solve a puzzle!",36,0
982,0,757,119,,36,0
983,0,758,81,"Star Wars: Shadows of the Empire is an action game set between the time of The Empire Strikes Back and Return of the Jedi. Play as Dash Rendar and relive battle of Hoth, fight in space, race with a speeder or fly with a jetpack.",36,0
984,0,759,54,This game starts off exactly like the arcade DK game but quickly becomes an amazing puzzle-platformer with 101 unique stages to complete.,36,0
985,0,760,127,"Play as a teen who is good at golf and use your skills to defeat a mad scientist from taking over the world. Crazy story, golf with rpg elements what's not to love.",36,0
986,0,761,140,"This game sees the four main characters - Ultraman, Kamen Rider, SD Knight Gundam and Fighter Roar - fight their usual enemies on a Wild West planet. The levels are split between 2D side-scrolling platformer/action stages and third-person shooter stages that resemble those from Natsume's popular Wild Guns.",36,0
987,0,762,20,"Explore Zelda-like dungeons in this 2D Action RPG! Rescue adorable Poms that will fight at your side! And then...build them a village and raise them up! Also, trading cards. ",36,0
988,0,763,141,"The world has been destroyed by an evil genie and it's up to you to put the pieces back together! Blends 3rd-person, dungeon crawling with lite, city building in the overworld. A classic!",36,0
989,0,311,149,"The player takes on the role of the eponymous Chibi-Robo, a 10-centimeter-tall robot owned by the Sanderson family. Gameplay revolves around navigating a household and collecting ""Happy Points"" by completing various tasks from housework to helping solve the dilemmas of the Sanderson family and the numerous living toys that inhabit their household. Every action consumes energy, requiring the player to recharge using electrical outlets.",36,0
990,0,432,74,It's kind of like pokémon Mystery Dungeon with a turn-based rock-paper-scissors battle system and you get to collect little monsters.,36,0
991,0,764,92,"Treasure Conflix is a hybrid between mode 7 airship dogfights, and a treasure hunting RPG. It was released by Squaresoft exclusively on the Satellaview, and recently translated in English by fans, for the 1st time.",36,0
992,0,765,65,"Genres: Rail shooter, plataform",36,0
993,1,766,12,Join White Bomberman in a reimagining of his original arcade release as he places bombs to deal with foes and save his creator's daughter from the clutches of Black Bormebrman! A classic puzzle game that's fun for everyone!,,1
994,1,767,12,"Everyone remembers this game for the unfitting, but kindly old man on the cover of this epic, frantic, spaceship shoot'em up. Swap between weapons on the fly or sacrifice them ot perform powerful special moves!",,1
995,1,768,12,"A homicidal alien race is invading the Earth, and the only thing that stands between them and world domination are a special forces team known as the ""Alien Busters""! A unique beat'em up with 3PS and shmup style sections!",,1
996,1,769,12,"After the success of Samurai Showdown, SNK took another stab at a 2D weapon-based fighter. Though not garnering as much attention as other SNK titles, The Last Blade has become something of a fighting game cult classic.",,1
997,1,770,12,"What if Outrun was a futuristic shoot'em up and your car could fly? In Night Striker, take to the skies and streets, blast foes, and at the end of each stage, your path will determine which level you'll see next, and your ending!",,1
998,1,771,12,"The first adventrue of the bravest opossum rocket knight: Sparkster! Using your sword and jetpack, dash, boost, and slash your way through a multitude of levels to defeat an evil empire of pigs in this cult classic!",,1
999,1,772,12,What better time to defeat Jason Voorhees? Shift control between 6 camp counselors at Camp Crystal Lake and try to kill Jason... Before he does the same to you! This cryptic puzzle adventure will surely frighten you...,,1
1000,1,773,12,"Terrorist robots are running rampant! Take control of one of Capcom's familiar faces (or the all-new Simone) and take the fight to them, blasting and attacking while using your motor boots in this unique Dreamcast hidden gem.",,1
1001,1,774,12,"Dimps' first title, and their first of three attempts to introduce classic Sonic to a new audience with Sonic Adventure-esque flair. Play as Sonic, Tails, Knuckles, or Amy, take down Eggman, and raise a Tiny Chao in between!",,1
1002,1,775,12,"Pick one of four pilots and take flight in 7 different levels, some of which are presented in random order! Each pilot has their own stats, shot pattern, and bomb, so try them all out until one clicks! There are two sequels on Neo Geo!",,1
1003,1,776,12,"When the evil baron Morbius captures Princess Eleanor, the wizard Shadax must navigate 250 rooms within the fortress Kastlerock and assemble the six pieces of the Staff of Demnos to defeat him.",,1
1004,1,777,12,"R.C. pro Am in your pocket! Race across 24 different tracks, grabbing upgrades, powerups, and the letters to spell NINTENDO so you can upgrade your R.C. car to the next racing class and win the Nintendo Champion cup!",,1
1005,1,778,12,"Engage in thrilling, over-the-shoulder swordplay, timing your dodging and blocking while countering with strikes of your own! Multiple pathways and an intuitive, yet complex combat system offers plenty of replay value!",,1
1006,1,779,12,"Team up as SD (super deformed) versions of various characters from Banpresto's Compati Hero series, featuring a crossover between Kamen Rider, Ultraman, Metal Hero, and Gundam as you fight to save Emi!",,1
1007,1,780,12,"This Turbografx-16/PC Engine-exclusive shoot'em up takes you through 6 stages. The twist here is that your powerups count as your hit points; take some damage and instead of dying, you'll only lose a powerup.",,1
1008,1,781,12,"Take control of Alisia in a quest to avenge her father and save the world. Alisia can summon lightning from her hands, but must charge it fro maximum effect. Luckily, she has 4 swappable monster allies to watch her back!",,1
1009,1,782,12,"Capcoms first in-house polygonal fighter, Star Gladiator is like Soul Calibur with a futuristic aesthetic. Learn how to do Plasma Reverses, Plasma Reflects, and Plasma Combos to defeat the evil Bilstein!",,1
1010,1,783,12,"An unlicensed puzzle game published by American Video Entertainment Inc, Krazy Kreatures has you klearing kreatures by matching them in rows, kolumns, or diagonals by 3 or more. Simple to learn and great with a friend!",,1
1011,1,784,12,"Really ""use your head"" as Hudonsosoft's caveman mascot Bonk to headbutt, bounce, and just get really angry through a plethora of stages. Make sure you don't play NES port; levels have been cut and shuffled for a lesser experience.",,1
1012,1,785,12,"A key title in the ""cute'em up"" genre, Cotton follows the eponymous with as she saves a magical world from a dark mist... In exchange for her favorite candy, of course. Blast foes, cast spells, and get help from fairy allies!",,1
1013,1,786,12,Go go Power Rangers! Take control of your favorite Megazord and do battle with other zords and foes from the beloved franchise. Time your special moves carefully to power up and do even more damage!,,1
1014,1,787,12,"The Genesis remake of the 1986 MSX title, control schoolgirl Yoko Asou as she is begrudgingly fated to protect the three realms. Slide, jump, slash, and upgrade your sword, defeating bosses to utilize their powerful magics.",,1
1015,1,788,12,"In Radishland, each town has a time key which keeps time flowing regularly. When a bad man shows up and starts stealing time keys, it's up to Zac and Mel and their magic sticks to retrieve the time keys and save Radishland!",,1
1016,1,789,12,"Oops! Witch Ripple has accidentally released six demons from a forbidden tome and now it's up to her and her two star companions, Topsy and Turvy, to stop them, seal them back into the tome, and save the world!",,1
1017,1,790,12,Has sonic finally met his match? Sonic CD introduces Sonic's greatest rival yet: Metal Sonic! The Blue Blur must travel through space and time to try and create a Good Future and to free Little Planet from Robotnik!,,1
1018,1,791,12,"The demon Balrog has taken over the earth, with the exception of the last human kingdom of Dirzir. When Dirzir's princess is captured, it's up to the four heroes to quest forth and find her in this action adventure arcade RPG!",,1
1019,1,792,12,Pick your favorite Digimon from the first 3 seasons of the show and duke it out on a variety of different stages in this Smash Brothers-like platform fighter! Digivolve at opportune times and unleash your special move!,,1
1020,1,793,12,"Start spooky season off the right way with the #1 horror virtual pinball game: Devil's Crush! With a free scrolling triple-tiered playfield and many bonus rooms, Devil's Crush is one virtual pinball game you won't soon forget!",,1
1021,1,794,12,"When Rick and his girlfriend Jennifer are trapped inside the infamous Splatterhouse, Rick meets his end while Jennifer is taken away. Resurrected by the Terror Mask, Rick begins a violent, gruesome quest.",,1
1022,1,795,12,"15 years after the events of Castlevania: The Adventure, Dracula kidnaps Christopher Belmont's son Soleil. Featuring a level select system, Chris must head out to stop Dracula once again.",,1
1023,1,796,12,"Those slimy Sardinis! Tehy think they got the last laugh on Polterguy by selling him a janky skateboard, but he's gonna have th elast laugh! Possess objects around the Sardini's homes and really teach them a lesson!",,1
1024,1,797,12,"THE premier horror-themed 2D fighting game! As any number of classic montsers, stop the evil alien Pyron on his quest to devour Earth. Humankind stands no chance, so now it's up to the monsters to step up!",,1
1025,1,798,12,"Reborn as a cyborg ninja, Hagane must take revenge on an enemy ninja clan. With four different weapons to swap through, air-dashes, wall-clings, and more, Hagane has all the tools he needs at his disposal.",,1
1026,1,799,12,"Love Metal Slug? How about some Metal Slug in your pocket! This tiny Metal Slug features all the things you know and love about the popular run'n gun franchise, turned tiny! Find powerups, multiple paths, and pilot machines!",,1
1027,1,800,12,"The follow-up to Pulstar, Blazing star improves on the shoot'em up formula by offering combos the player can pull off by mashing the B button during a powered up shot. Collect powerups and try different machines!",,1
1028,1,801,12,"When the princess of the dream land is kidnapped, it's up to you to save her. Tapir will let you choose any form in your dream, so create a character and use each part's unique strengths to save the princess!",,1
1029,1,802,12,"When the twin princesses are captured, it's up to Nick and Tom to use their snowy powers to save the day! In this Bubble Bobble-like, defeat enemies by turning them into sonwballs, then rolling them into each other!",,1
1030,1,803,12,"When Santa's elves go on strike due to overworking for high demands of Christmas toys, Santa has to find a way to whip them back into shape! The elves may be on strike, but Santa will get a few strikes of his own!",,1
1031,1,804,12,"When Santa gets zapped and kidnapped by an evil witch, it's up to little Nick to find the missing presents, defeat the witch, and rescue everyone's favorite Claus. If this won't get you int othe holiday spirit, nothing will.",,1
1032,1,805,12,"One day, Kickle wakes up to find his entire homeland, the Fantasy Kingdom, has been turned to ice by the evil Wicked Wizard King. With Kickle's ice breath attack, he sets out to collect the red Dream Bags and save the day!",,1
1033,1,806,12,"Unholy Night: The Darkness Hunter is a fighting game created by former members of SNK. When they failed to meet their kickstarter goal, Retroism stepped in to publish it and give this retro 2D fighter a chance.",,1
1034,1,807,12,"The first of the Game Boy TMNT games, take control of the turtles to defeat TMNT villains such as Bebop, Rocksteady, Baxter Stockman, Shredder, and Krang, on a quest ot rescue April O'Neil.",,1
1035,1,808,12,"Choose one of eight characters, each with their own special weapon, then pick one of three paths to take the fight to the Bloody Scorpions terrorist group who have a deadly plot to steal a drug capable of creating supersoldiers.",,1
1036,1,809,12,"Leave it to Lammy! In this sequel/spiritual successor to PaRappa the Rapper, take control of anxiety-ridden guitarist Lammy of band Milk Can as she tries to make it to her shouw, but not before a TON of shenanigans!",,1
1037,1,810,12,"When the climate control system on SD island went haywire, evil creatures started appearing. V3, Taro, and Knight Gundam went out to investigate but never returned... Can Rider 1, Ultraman, and Gundam save the day?",,1
1038,1,811,12,The original run'n gun that all others nstrive for! Take control of Lance or Bill and take out the evil Red Falcon Organization's secret island base! Don't forget your Konami Code; you might need those extra 30 lives!,,1
1039,1,812,12,"The sequel to Balloon Fight, take control of Alice on a journey to save the hero of Balloon Fight, complete with stages, bosses, and the ability to detach your balloons and inflate new ones! Go, Balloon Kid!",,1
1040,1,813,12,Wark! Now's your chance to race with classic Squaresoft characters! Play the story mode and hepl Chocobo as he tries to win the pieces of the legendary Blue Crystal from the other racers. Kweh!,,1
1041,1,814,12,"Fly through 6 stages in this cute'em up based on the manga of the same name. Taruruuto-kun has a tendency to turn objects into sentient creatures, so you'll have to fix his mistakes! Get some powerups and blast away!",,1
1042,1,815,12,"Take control of the Prince, Fairy, or Dragon and quest across the land to find the three keys so you can prevent the King of Darkness from resurrecting an ancient demon. Beat montsers, level up, save the world!",,1
1043,1,816,12,"The evil witch Morticia has trapped Spanky in a tower guarded by her magical fruit minions! Use your wits and balls from various sports to defeat enemies, collect keys, battle Morticia, and escape her tower!",,1
1044,1,817,12,"This just in: Aliens are invading Earth and forcing Earthlings to... Dance? Stay tuned to Space Channel 5 to find out all of developments, featuring our star reporter: Ulala! She'll dance to save the day!",,1
1045,1,818,12,"In the 1930s, ships sailing near the Bahamas have been mysteriously going missing. The U.S. Marines send out a search party and discover Greenhell Isle, populated by dinosaurs, long though to be extinct! Well, they will be!",,1
1046,1,819,12,"Well, looks like Robotnik is back at it again. Having collected all of the Chaos Emeralds, he's out to create some sort of nuclear weaponry and it's up to our old friends Sonic and Miles ""Tails"" Prower to take care of him once more.",,1
1047,1,820,12,"Experience the Last Blade in the palm of your hand, then put it in your pocket! In this Neo Geo Pokcet Color rendition of The Last Blade, complete story mode and collect endings and gallery scrolls fro some nice replay value.",,1
1048,1,821,12,"Deadeus centers around a small boy who has a prophetic nightmare telling him everyone will die in 3 days and that he has to investigate his village to see how he can save them, if at all. Deadeus has 11 endings and no direct path.",,1
1049,1,822,12,"Grab your broom and take to the skies in this cute'em up! Features powerups and the ability to throw and swing your broom to block projectiles, as well as seamlessly transitioning from flying to run and gun style segments!",,1
1050,1,823,12,Oh no! Penny has been kidnapped by Dr. Claw and his MAD soldiers! Good thing Gadget is on the case! Use a wide variety of gadgets to tackle platforming challenges in a plethora of interesting and unique ways!,,1
1051,1,824,12,"When Ryan's girlfriend Cyndi is kidnapped by local gang leader Slick, it's up to Ryan and his friend Alex to beat up the thugs and save her! Features RPG elements, like increasing your stats by buing items and learning new attacks!",,1
1052,1,825,12,"Winners don't use drugs! As Max Force and Hit Man, take teh war on drugs to the streets as you attempt to bust king pin Mr. Big and his plethora of drug selling lackies! Pakcing a rifle and missile launcher, just say NO!",,1
1053,1,826,12,Follow a hacker's journey into a malfunctioning AI as you blast enemies to the musical beats. The game was designed to emulate synesthesia and share its story via minimal dialogue and instead through thematic references to life.,,1
1054,1,827,12,"Control Nova and his powerful boomerangs through action-platforming challenges reminiscent of Mega Man! Nova can throw his boomerangs in 8 directions, power them up to fly farther, and throw more!",,1
1055,1,828,12,"Take control of one of 13 King of Fighters characters, in chibi-style of coures, and go punch Geese Howard in his little chibi face! As is true of all the NGPC figthers, you can expect smooth controls and solid sprite work.",,1
1056,1,829,12,"It's time for the Great Ragtime Show! Pilot a biplane with a giant hook attached to grab items, deal damage, and drop bombs on foes! A unique and fun shoot'em up with a World War I mixed with steampun aesthetic.",,1
1057,1,830,12,"The Legend of Zelda meets Disney? Capcom created an amazing multiplayer, Zelda-like experience here, don't let the licencsing fool you! As Max or Goofy, use various tools like grappling hooks to solve puzzles and defeat Pete and his crew!",,1
1058,1,831,12,"Based on the manga and anime series Ghost Sweeper Mikami, take control of Reiki, the exorcist with the  ""Nice Body,"" and take on all sorts of ghosts and ghoullies with your magically charged baton! No translation available.",,1
1059,1,832,12,"In this unique fighter, control a fighter flying within a 3D psychic field. Fly around to dodge psychic blasts and answer with attacks of your own, or dash in and get up close and personal with combo attacks!",,1
1060,1,833,12,"Pilot a mech that can transform into a fighter jet in this unique 3D action game. Hidden across each level is a navigator who will guide you to your mission objectives and provide support, as well as alter your ending!",,1
1061,1,834,12,"Part of the notoriously reskinned Crazy Castle series, join Kid Klown in an effort to defeat the evil Night Mayor after he klownnaps your family! Use balloons as projectiles and to assist you in platforming challenges.",,1
1062,1,835,12,"Take control of an attack helicopter in this military-themed shoot'em upShoot down foes to obtain powerups and bombs, including multiple shot types, and fly in lower to get up clos and personal with some powerful foes.",,1
1063,1,836,12,"A game in both the Bomberman and Blaster Master frinheses, Blaster Master Boy/Jr., a direct sequel to RoboWarrior, has players controlling Jason from Bsatre Master as he exploes dungeons and bombs obstacles.",,1
1064,1,837,12,"Eight travelling fighters brought together by a common destiny, now meet at the Battle Arena Toshinden... A PS1 classic fighter criically acclaimed in its time, but... Does its legacy still hold up? You decide!",,1
1065,1,838,12,"CYBER-LIP! So much more than ""Contra at home,"" Cyber-Lip is a solid, futuristic run 'n gun for Neo Geo that many missed out on due to its platform. Fun solo or with a friend, collect weapons and fire while hanging!",,1
1066,2,839,12,"Things have taken a strange turn in Iwatodai. A weird 25th hour occurs just after midnight and only a few can experience it. When you are faced with a limited amount of time, who ill you spend it with? Memento Mori.",38,1
1067,2,840,12,"The first game in the fifth generation of the beloved franchise, Black and White see Pokémon Trainers travelling across the Unova region, capturing Pokémon to train them and be Pokémon Masters.",39,1
1068,2,841,12,,39,0
1069,2,842,12,"When wild Digimon begin attacking towns, it's up to the guard teams to maintain peace. As Akira, join one of three guard teams, raise Digimon, and battle them 3-on-3, leveling and Digivolving.",39,0
1070,2,843,12,"Taking place after the second Super Robot Wars, take control of a number of popular mecha from Banpresto's Gundam, Getter Robo, Mazinger series and more as you engage in tactical battle.",39,0
1071,2,844,12,"The third (and so far, final) Tactics spin off for the Final Fantasy series. This time, control Luso and his clan as he is magically transported to Ivalice seeking a way to return home.",40,0
1072,2,845,12,"When a terrorist organization called Odessa tries to conquer the world, take control of an international anti-terrorist group called ARMS to combat them.",40,0
1073,2,846,12,"Take to the streets in this unique racing RPG, which focuses on eam Bay Lagoon Racing's newest recruit, Sho Akasaki, who is determined to learn the truth behind the fabled Fastest Legend race.",40,0
1074,2,847,12,"Inspired by Norse mythology control Lenneth, as she travels through Midgard, collecting souls of slain heroes to serve her either as einherjar, or her personal companions.",40,1
1075,1,347,12,"Based on the hit 1986 game show of the same name, Double Dare has players competing in a plethora of physical challenges and answering trivia questions in an effort to challenge the Double Dare obstacle course and win big prizes!",,1
1076,0,534,11,"Dragon Quest combat, FFV class system, and Earthbound humor. Looks like a fun and unique rpg experience for the snes.",37,0
1077,0,849,12,"In this unique Doom Engine game, control an unnamed mercenary doing battle against the Order, a mutated religious fanatic group. Features consumable items and quests in what is one of the first blendings of RPG and FPS action. Multiple endings! Level up your skills! Modern remake available on PC and Switch by gods of old boomer shooter remakers: Nightdive.",37,0
1078,0,850,157,,37,0
1079,0,851,158,"A colorful platformer with nice music, boss fights and cutscenes with story between stages. You pick one of the three main cats and then use several others throughout levels to progress. You change characters on the fly. There are flying, swimming, rock-breaking cats amongst others. Every cat has their own attacks, special abilities and 3-tiered special attacks as well. It has goofy enemy designs. You can easily play it in the original language too if you don't care about the story. Game mechanics aren't hard to figure out.",37,0
1080,0,217,23,"In SkiFree, you're a perpetually downhill-bound skier whose main opponent isn't the mountain—it's an insatiable yeti with an appetite for winter athletes. It's less of a winter wonderland and more of a ""how long can I avoid becoming a yeti's snack?"" simulator.",37,0
1081,0,852,122,"Comix Zone is a 1995 beat 'em up video game, set within the panels of a comic book with dialogue rendered within talk bubbles and sprites, and backgrounds possessing the bright colors and dynamic drawing style of superhero comics.",37,0
1082,0,614,88,"Threads of Fate is an action role-playing game developed and published by Square for the PlayStation, released for Japan in 1999 and for North America in 2000. The story is split between two protagonists in search of an ancient relic said to grant any wish; the amnesiac Rue who seeks to revive a dead friend, and the banished princess Mint who dreams of conquering the world. Gameplay focuses on action-based combat while exploring dungeon levels featuring minor platforming elements.",37,0
1083,0,299,32,"Third-person platforming game where players control Evo, a robot who is reduced to a crawling microchip during a ship crash. The game's storyline revolves around a space station initially designed as a ""technologically advanced amusement park"" and home to numerous robotic animals - each with their own unique attributes - which Evo must assume control of in order to traverse the multitude of environments in the space station. ",37,0
1084,0,853,274,"Bully is the famous Rockstar game which everyone has been waiting for a sequel but ultimately was cancelled by the gaming company. The game follows a juvenile delinquent student James ""Jimmy"" Hopkins as he was involuntarily enrolled in an Academy boarding school for a year.",37,1
1085,0,854,50,"Like many game concepts, Soul of the Samurai‘s results from the mixing of ideas popular at the time of its creation. Tenchu and Bushido Blade had shown the potential of a more serious take on sword fighting and feudal Japan, while the breakout success of Capcom’s Resident Evil series led to a wave of horror titles from its competitors. And so, right around the time Konami’s Tokyo studio was working on Silent Hill, its recently-established Sapporo branch was busy incorporating these disparate influences into a new formula. As a result, Soul of the Samurai is an action-adventure title in which you use bladed weapons to fight zombies and monsters within pre-rendered renditions of feudal Japan. ",37,0
1086,0,855,127,"In this satirical action/strategy game control a small military group where each individual specializes in a certain weapon (machine gun, flame thrower, rocket launcher, grenades, dynamite) are used to battle and settle a score between two military dictator brothers with a long standing feud about a comic book.",37,0
1087,0,856,63,Isometric puzzling to remove the ban over all music performance in their land.,37,0
